Tournament,Stage,Match Type,Match Name,Map,Round Number,Team,Loadout Value,Remaining Credits,Type,Outcome
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,19,Sentinels,25.1k,15.1k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,19,100 Thieves,20.9k,4.9k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,20,Sentinels,24.3k,15.1k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,20,100 Thieves,21.3k,0.2k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,21,Sentinels,24.3k,26.8k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,21,100 Thieves,21.7k,1.8k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,1,XSET,4.2k,0.3k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,1,Envy,3.2k,0.1k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,2,XSET,19.2k,0.8k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,2,Envy,1.3k,8.6k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,3,XSET,19.3k,5.2k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,3,Envy,20.3k,0.6k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,4,XSET,8.6k,9.4k,Semi-eco: 5-10k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,4,Envy,22.1k,6.8k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,5,XSET,25.1k,12.7k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,5,Envy,19.4k,0.4k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,6,XSET,19.7k,5.7k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,6,Envy,17.5k,2.1k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,7,XSET,22.8k,5.0k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,7,Envy,2.8k,10.4k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,8,XSET,23.8k,12.4k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,8,Envy,22.5k,0.2k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,9,XSET,21.6k,1.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,9,Envy,22.6k,5.3k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,10,XSET,19.2k,4.2k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,10,Envy,5.8k,10.9k,Semi-eco: 5-10k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,11,XSET,9.5k,7.6k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,11,Envy,25.8k,9.1k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,12,XSET,19.9k,1.7k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,12,Envy,26.9k,17.6k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,13,XSET,3.4k,0.3k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,13,Envy,3.8k,0.4k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,14,XSET,3.0k,8.2k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,14,Envy,16.8k,1.5k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,15,XSET,20.7k,0.3k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,15,Envy,20.8k,4.7k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,16,XSET,8.5k,7.5k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,16,Envy,22.6k,6.2k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,17,XSET,22.7k,1.8k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,17,Envy,20.2k,9.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,18,XSET,15.2k,1.9k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,18,Envy,23.1k,8.1k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,19,XSET,22.7k,6.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,19,Envy,11.3k,9.4k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,20,XSET,23.7k,15.6k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,20,Envy,22.5k,1.1k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,21,XSET,24.5k,9.8k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,21,Envy,10.6k,8.2k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,22,XSET,25.1k,22.5k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,22,Envy,22.8k,1.5k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,23,XSET,20.0k,16.5k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,23,Envy,9.2k,8.8k,Semi-eco: 5-10k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,24,XSET,23.4k,1.9k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Ascent,24,Envy,23.1k,3.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,1,XSET,3.8k,0.1k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,1,Envy,3.5k,0.5k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,2,XSET,4.0k,8.3k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,2,Envy,15.1k,2.0k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,3,XSET,20.8k,0.6k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,3,Envy,18.0k,9.3k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,4,XSET,22.0k,6.3k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,4,Envy,18.6k,1.7k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,5,XSET,16.5k,0.9k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,5,Envy,21.7k,1.6k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,6,XSET,18.2k,4.0k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,6,Envy,10.9k,2.2k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,7,XSET,6.3k,8.8k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,7,Envy,22.0k,6.3k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,8,XSET,21.2k,1.2k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,8,Envy,24.0k,5.5k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,9,XSET,17.0k,1.5k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,9,Envy,22.7k,5.4k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,10,XSET,8.0k,9.7k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,10,Envy,24.0k,9.1k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,11,XSET,22.6k,3.2k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,11,Envy,26.0k,19.3k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,12,XSET,20.5k,3.0k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,12,Envy,26.7k,8.1k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,13,XSET,3.6k,0.2k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,13,Envy,3.9k,0.4k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,14,XSET,15.1k,1.8k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,14,Envy,12.0k,0.4k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,15,XSET,16.4k,5.2k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,15,Envy,7.8k,7.5k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,16,XSET,22.9k,6.2k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,16,Envy,22.8k,1.4k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,17,XSET,21.5k,1.5k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,17,Envy,24.7k,9.8k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,18,XSET,12.5k,1.8k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,18,Envy,22.1k,16.3k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,19,XSET,16.9k,1.3k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,19,Envy,24.1k,18.1k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,20,XSET,20.2k,4.5k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 3,XSET vs Envy,Haven,20,Envy,23.4k,6.4k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,1,100 Thieves,4.0k,0.4k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,1,Envy,4.0k,0.4k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,2,100 Thieves,1.2k,10.3k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,2,Envy,17.0k,2.0k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,3,100 Thieves,22.5k,1.0k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,3,Envy,16.8k,13.1k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,4,100 Thieves,6.4k,10.7k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,4,Envy,23.3k,7.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,5,100 Thieves,24.1k,3.0k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,5,Envy,23.2k,6.5k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,6,100 Thieves,18.7k,0.8k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,6,Envy,25.0k,10.2k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,7,100 Thieves,22.5k,6.7k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,7,Envy,19.3k,3.4k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,8,100 Thieves,18.7k,0.4k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,8,Envy,23.1k,9.6k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,9,100 Thieves,21.3k,9.6k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,9,Envy,20.7k,1.7k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,10,100 Thieves,21.8k,1.3k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,10,Envy,23.3k,5.1k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,11,100 Thieves,5.4k,10.2k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,11,Envy,22.8k,7.4k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,12,100 Thieves,25.1k,1.0k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,12,Envy,25.7k,7.0k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,13,100 Thieves,3.9k,0.5k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,13,Envy,3.5k,0.5k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,14,100 Thieves,17.5k,1.2k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,14,Envy,3.3k,8.2k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,15,100 Thieves,17.4k,14.4k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,15,Envy,20.6k,0.6k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,16,100 Thieves,23.0k,3.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,16,Envy,23.2k,8.2k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,17,100 Thieves,20.5k,8.1k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,17,Envy,17.8k,1.4k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,18,100 Thieves,19.6k,1.5k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Haven,18,Envy,21.6k,5.8k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Breeze,1,100 Thieves,4.1k,0.3k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Breeze,1,Envy,3.8k,0.1k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Breeze,2,100 Thieves,12.1k,0.8k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Breeze,2,Envy,15.1k,1.8k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Breeze,3,100 Thieves,5.9k,9.9k,Semi-eco: 5-10k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Breeze,3,Envy,17.5k,2.5k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Breeze,4,100 Thieves,24.5k,10.6k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Breeze,4,Envy,6.1k,7.9k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Breeze,5,100 Thieves,25.8k,15.9k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Final,100 Thieves vs Envy,Breeze,5,Envy,19.8k,2.2k,Semi-buy: 10-20k,Win
