Tournament,Stage,Match Type,Match Name,Map,Team A,Team A Score,Team A Attacker Score,Team A Defender Score,Team A Overtime Score,Team B,Team B Score,Team B Attacker Score,Team B Defender Score,Team B Overtime Score,Duration
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Good Fellas vs God Given,Ascent,Good Fellas,13,10,3,,God Given,2,0,2,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Soniqs vs Vial,Icebox,Soniqs,13,5,8,,Vial,7,0,7,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Soniqs vs Vial,Haven,Soniqs,13,11,2,,Vial,2,1,1,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Ghost Gaming vs Frag Hunters,Breeze,Ghost Gaming,13,10,3,,Frag Hunters,5,3,2,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Ghost Gaming vs Frag Hunters,Haven,Ghost Gaming,13,11,2,,Frag Hunters,4,3,1,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Brimstone Gaming vs Cloud9 White,Haven,Brimstone Gaming,16,5,7,4,Cloud9 White,14,5,7,2,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Brimstone Gaming vs Cloud9 White,Icebox,Brimstone Gaming,14,6,6,2,Cloud9 White,16,6,6,4,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Brimstone Gaming vs Cloud9 White,Split,Brimstone Gaming,13,10,3,,Cloud9 White,10,8,2,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,1337 vs All Around Savants,Bind,1337,7,4,3,,All Around Savants,13,5,8,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,1337 vs All Around Savants,Icebox,1337,13,9,4,,All Around Savants,4,1,3,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,1337 vs All Around Savants,Ascent,1337,11,4,7,,All Around Savants,13,5,8,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,DarkZero Esports vs FIU,Ascent,DarkZero Esports,13,8,5,,FIU,10,6,4,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,DarkZero Esports vs FIU,Haven,DarkZero Esports,13,8,5,,FIU,8,4,4,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Big Frames vs Last Round Save,Ascent,Big Frames,5,1,4,,Last Round Save,13,2,11,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Big Frames vs Last Round Save,Icebox,Big Frames,4,2,2,,Last Round Save,13,3,10,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Knights vs ECAP,Breeze,Knights,13,10,3,,ECAP,4,2,2,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Knights vs ECAP,Ascent,Knights,13,8,5,,ECAP,10,6,4,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,SoaR vs Valkyrie,Bind,SoaR,13,10,3,,Valkyrie,2,0,2,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,SoaR vs Valkyrie,Icebox,SoaR,13,10,3,,Valkyrie,2,0,2,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Andbox vs Organic Gamers,Haven,Andbox,13,11,2,,Organic Gamers,4,3,1,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Andbox vs Organic Gamers,Icebox,Andbox,13,11,2,,Organic Gamers,1,0,1,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Zero MarksMen vs CoT,Icebox,Zero MarksMen,11,6,5,,CoT,13,7,6,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Zero MarksMen vs CoT,Haven,Zero MarksMen,14,7,5,2,CoT,12,7,5,0,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Zero MarksMen vs CoT,Ascent,Zero MarksMen,13,3,10,,CoT,11,2,9,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,T1 vs Taipan Esports,Icebox,T1,13,10,3,,Taipan Esports,3,1,2,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,T1 vs Taipan Esports,Haven,T1,13,0,0,,Taipan Esports,7,0,0,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Bait Academy vs Professional Malders,Bind,Bait Academy,13,9,4,,Professional Malders,7,4,3,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Bait Academy vs Professional Malders,Haven,Bait Academy,13,9,4,,Professional Malders,11,8,3,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,YFP Gaming vs Positive Mental Attitude,Split,YFP Gaming,13,6,7,,Positive Mental Attitude,7,1,6,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,YFP Gaming vs Positive Mental Attitude,Ascent,YFP Gaming,13,8,5,,Positive Mental Attitude,5,1,4,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,VIRTUOSO vs Team Reckaroo,Ascent,VIRTUOSO,8,4,4,,Team Reckaroo,13,5,8,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,VIRTUOSO vs Team Reckaroo,Breeze,VIRTUOSO,13,5,8,,Team Reckaroo,11,4,7,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,VIRTUOSO vs Team Reckaroo,Icebox,VIRTUOSO,13,0,0,,Team Reckaroo,10,0,0,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Built By Gamers vs Carpe Noctem,Ascent,Built By Gamers,13,12,1,,Carpe Noctem,0,0,0,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Built By Gamers vs Carpe Noctem,Breeze,Built By Gamers,13,6,7,,Carpe Noctem,11,5,6,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Built By Gamers vs Carpe Noctem,Haven,Built By Gamers,10,0,0,,Carpe Noctem,13,0,0,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,BASILISK vs HorizonGG,Ascent,BASILISK,2,2,0,,HorizonGG,13,3,10,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,BASILISK vs HorizonGG,Icebox,BASILISK,13,7,6,,HorizonGG,8,3,5,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,BASILISK vs HorizonGG,Bind,BASILISK,13,7,6,,HorizonGG,8,3,5,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Cloud9 vs East Hill,Icebox,Cloud9,13,12,1,,East Hill,1,1,0,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Cloud9 vs East Hill,Haven,Cloud9,13,11,2,,East Hill,2,1,1,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Complexity vs Karma,Icebox,Complexity,13,11,2,,Karma,1,0,1,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Complexity vs Karma,Ascent,Complexity,13,10,3,,Karma,3,1,2,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Evil Geniuses vs Lazarus,Icebox,Evil Geniuses,13,9,4,,Lazarus,3,0,3,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Evil Geniuses vs Lazarus,Breeze,Evil Geniuses,7,3,4,,Lazarus,13,4,9,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Evil Geniuses vs Lazarus,Ascent,Evil Geniuses,13,8,5,,Lazarus,10,6,4,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Luminosity vs Hysteria,Icebox,Luminosity,13,11,2,,Hysteria,2,1,1,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Luminosity vs Hysteria,Ascent,Luminosity,13,8,5,,Hysteria,4,0,4,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Fenrir vs Time Out,Split,Fenrir,13,5,8,,Time Out,10,3,7,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Fenrir vs Time Out,Ascent,Fenrir,11,9,2,,Time Out,13,10,3,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Fenrir vs Time Out,Bind,Fenrir,10,5,5,,Time Out,13,6,7,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,NRG Esports vs Rock Bottom ,Ascent,NRG Esports,13,10,3,,Rock Bottom ,4,2,2,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,NRG Esports vs Rock Bottom ,Bind,NRG Esports,13,9,4,,Rock Bottom ,10,7,3,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Resonate vs Able Esports,Icebox,Resonate,16,3,9,4,Able Esports,18,3,9,6,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Resonate vs Able Esports,Haven,Resonate,13,9,4,,Able Esports,3,0,3,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 64,Resonate vs Able Esports,Ascent,Resonate,13,7,6,,Able Esports,6,1,5,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 32,ez5 vs Ghost Gaming,Bind,ez5,9,6,3,,Ghost Gaming,13,7,6,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 32,ez5 vs Ghost Gaming,Breeze,ez5,8,6,2,,Ghost Gaming,13,7,6,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 32,Knights vs SoaR,Breeze,Knights,13,5,8,,SoaR,9,2,7,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 32,Knights vs SoaR,Bind,Knights,7,5,2,,SoaR,13,6,7,,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 32,Knights vs SoaR,Haven,Knights,14,5,7,2,SoaR,12,5,7,0,
Champions Tour North America Stage 3: Challengers 2,Open Qualifier,Round of 32,TSM vs Squirtle Squad,Ascent,TSM,13,10,3,,Squirtle Squad,6,4,2,,41:30
